0.0665824,0.151476
0.220613,0.024667
-0.0687857,-0.112404
-0.23223,0.0379769
-0.0218934,0.0752442
-0.165226,0.238738
-0.136429,-0.0813316
0.0155493,0.175682
-0.121211,0.127994
0.0445461,-0.302216
-0.0966437,-0.21415
-0.21915,-0.103964
0.189869,0.0520255
0.231546,-0.0667399
-0.114941,-0.214251
-0.080921,-0.115194
0.0995763,0.045494
-0.0177024,-0.0684001
0.241198,0.0294483
-0.0790953,-0.00271338
-0.0399273,-0.0587789
-0.195982,-0.0513522
0.246514,-0.227156
-0.33123,-0.0620925
-0.0254807,0.135348
-0.171481,-0.000391543
-0.0283951,0.0729192
-0.0200485,0.0473405
0.137473,-0.0411601
-0.0423151,0.0459675
-0.315487,0.141998
0.0640858,0.000984707
0.236562,-0.0758796
-0.0343253,-0.227113
-0.0684959,0.0633898
-0.0554508,-0.108286
0.135638,0.0693249
0.171219,-0.106478
0.0218956,0.0516126
-0.129789,-0.0332019
0.0849123,-0.200239
0.053145,0.075539
-0.0682717,0.133057
-0.168534,-0.168771
-0.0634658,-0.00237111
-0.00789147,-0.0109826
0.236588,-0.186683
-0.126185,0.0107302
0.0618948,-0.0292621
0.151806,-0.0122949
0.0194966,0.362639
0.0959755,-0.110125
-0.099705,0.11189
-0.251164,0.0307665
-0.18311,-0.0354513
0.0151193,0.232047
0.0442321,0.0818744
0.0408427,-0.203323
-0.00900175,0.0392444
-0.214674,0.00444458
0.0670694,0.0428509
-0.151485,-0.0634999
0.150153,-0.0214591
0.109508,-0.0523434
-0.0169072,-0.253371
-0.245676,-0.0957197
0.00604976,-0.329523
-0.188992,-0.0501296
0.124351,-0.202457
0.141738,0.304279
-0.047142,-0.0133362
-0.13644,0.135917
-0.0680946,0.0782554
0.0200431,-0.000270872
0.285403,-0.061424
-0.0874838,0.172565
-0.125324,0.0334597
-0.0501013,0.0255648
0.202367,-0.0671438
-0.0624125,-0.0939343
-0.0292182,0.121463
-0.145343,0.00628635
0.113901,0.0598117
-0.187386,0.0969114
0.116421,-0.107604
-0.0234827,-0.0540523
-0.274085,0.224599
0.13097,-0.0323892
0.0841703,-0.251924
0.0779259,-0.0888485
0.192919,-0.178864
0.15137,-0.1371
-0.0164702,-0.0272776
0.0908959,-0.119143
-0.0368604,-0.161517
0.174464,0.0837814
0.145163,0.117979
0.0543776,-0.119896
0.141269,0.0414329
0.0794672,-0.433142
0.225358,-0.106714
-0.075885,-0.0979103
0.0396672,0.00234957
0.000908063,-0.140118
0.0879658,0.042115
0.28043,0.0807074
-0.044982,0.110509
0.0636274,-0.0291973
-0.104558,0.120199
-0.0394297,-0.0294258
-0.0460394,0.0891861
-0.223278,0.236926
0.173022,0.126605
0.0909217,-0.118497
-0.232463,0.0680309
-0.0841456,-0.307427
-0.0414375,0.0477904
-0.172063,-0.149608
-0.0997299,-0.161942
0.121048,-0.0801401
0.0248591,-0.138861
0.0386491,-0.175081
-0.116174,-0.263599
0.0149718,-0.0858379
0.106943,0.0687653
-0.0861395,-0.0987926
-0.093941,-0.113315
0.0646177,0.0485207
0.130196,-0.012711
-0.103721,-0.146567
-0.189045,0.146791
0.195233,0.143878
0.0222611,0.041544
-0.015286,-0.042829
-0.138865,0.0693475
0.0242565,-0.117347
-0.0781276,0.0262649
0.0237182,-0.0701965
-0.0137588,-0.094727
-0.246598,-0.085641
0.0343732,-0.0409759
0.00123041,-0.0503807
-0.0554544,0.120642
-0.0846719,0.0552312
-0.171213,-0.0157333
0.159129,-0.0422663
0.3347,0.0184783
-0.0372275,-0.0377717
0.068527,0.0511303
-0.00419888,0.135893
-0.153824,0.150625
0.0275261,-0.0222701
-0.260102,-0.0823481
-0.0813458,-0.00322348
-0.170577,-0.289955
-0.0208982,0.000998262
0.10884,0.109209
0.139611,-0.00209051
-0.125357,0.069142
0.0339446,-0.110328
0.0608111,-0.0521257
-0.0267724,0.166065
-0.004118,0.167131
-0.0584127,0.0463506
0.0257543,0.0371218
-0.277852,-0.132725
-0.137518,-0.0365271
0.00919769,-0.0225518
-0.0799581,0.121778
-0.157078,0.119093
0.129772,0.0645214
0.166938,0.180684
0.00955748,-0.055966
-0.309191,-0.071641
-0.0163037,-0.09377
-0.0409068,-0.02367
-0.00244217,-0.0599164
0.167801,0.0657078
-0.00166581,0.160399
-0.183219,0.130111
0.0924401,0.0171848
-0.12988,-0.109278
0.00459555,-0.232497
-0.0384604,-0.0714351
-0.097039,-0.0635193
-0.214028,0.156426
0.0347252,0.143811
0.102303,0.275853
-0.0382884,0.20767
0.0526239,0.179447
-0.0873996,0.0773036
-0.187994,-0.17036
0.166427,0.0724601
-0.240269,-0.0290646
0.176584,0.0119778
-0.179821,-0.131074
0.0166752,0.0241064
-0.108467,-0.205065
0.216725,-0.010138
-0.157015,-0.380255
0.00447508,-0.193571
-0.193063,-0.113334
0.0379928,-0.104152
0.257843,0.120021
-0.132958,0.214864
-0.171349,0.220747
-0.239433,0.0850208
-0.0137631,0.0718008
-0.0326008,-0.119294
0.11968,-0.313441
0.143494,0.163483
0.104027,0.0965634
0.00334737,-0.0427342
-0.41172,-0.0461804
0.0790019,-0.0460261
0.00383255,0.149479
0.178415,0.114069
-0.00618474,0.0508765
0.045486,-0.166269
-0.0267693,-0.0515103
-0.0129617,0.0903037
-0.238401,-0.265542
-0.0201819,0.128072
0.0425563,0.0962126
0.124257,-0.0465922
-0.15907,-0.0541499
-0.0314763,0.16901
-0.113451,0.14481
-0.0269253,-0.204922
0.236233,0.235355
0.170075,-0.0221914
0.0156359,-0.12407
-0.139415,-0.0460061
-0.0280281,-0.160994
0.0671422,0.106862
-0.0672767,0.0433703
0.115825,0.0160508
-0.050459,0.110299
0.140602,0.167123
-0.0194937,-0.0083389
-0.211401,0.07561
-0.11831,-0.27222
-0.181702,-0.0670698
-0.108877,-0.200424
-0.118886,-0.119199
0.0295136,-0.124662
-0.244194,-0.0896962
0.119783,0.245568
-0.121646,-0.0946852
0.0319252,-0.0212622
0.03248,0.103706
0.0308977,-0.0470753
0.132454,0.186786
0.259547,0.0348668
-0.114107,0.408006
-0.273859,-0.0586653
-0.0276762,-0.11226
0.143471,0.110881
0.308675,0.0891844
0.155584,0.0840201
0.105512,-0.0209466
0.0761305,0.391701
-0.168256,0.0986463
0.254712,-0.0449242
-0.111104,0.0695766
-0.0133828,-0.00987251
-0.132579,-0.279531
0.0927724,0.0198591
0.110908,0.243079
0.0119698,0.182163
0.0456515,0.413457
-0.0540478,0.169905
-0.13448,-0.0838446
-0.108283,-0.00926918
0.149656,0.148154
0.0525099,-0.0292057
0.00102291,-0.0217394
0.0418615,-0.121436
0.0893493,-0.0166733
0.275413,0.19891
0.0678067,-0.0663145
0.0996765,-0.0768391
-0.11105,-0.0617389
0.107519,-0.0509093
-0.147986,0.073829
0.139356,-0.0963205
-0.200499,7.31015e-05
-0.0292817,-0.0523411
0.0408349,0.463054
0.0702124,0.0603773
0.0636659,-0.0579942
0.0171886,0.238358
0.237114,0.0339118
0.0963864,0.249823
-0.0292211,0.102701
0.0402035,-0.0877837
-0.141559,-0.135945
0.0179845,-0.110148
0.0430543,-0.0503326
0.219571,-0.383466
-0.146162,0.144536
-0.0709724,0.0286645
0.0679612,0.135352
0.135736,-0.250895
-0.0613381,-0.100931
0.129975,-0.219149
-0.0680823,0.0136316
-0.0546789,-0.20006
0.176827,0.0615813
0.394485,0.0277789
0.00925876,0.319932
-0.156137,-0.0387191
-0.132223,-0.207117
0.195764,-0.202623
0.020193,0.106076
0.0747469,-0.250521
0.136187,-0.151935
0.0468327,-0.0255809
0.0109489,-0.0491459
-0.0916168,0.0390764
0.0879724,-0.053145
0.0913551,0.137862
0.0292337,-0.195952
0.184726,0.144237
0.190289,0.0836057
-0.247156,-0.132017
0.34672,-0.177628
0.0660114,0.0295933
-0.0320547,0.147637
-0.0566897,0.228004
0.00705713,0.316291
-0.0462483,0.10314
0.0334495,0.105224
0.141197,0.00534457
0.118386,0.0475911
-0.0821155,0.0825775
0.045209,-0.0670884
-0.141467,0.205858
-0.0479024,0.00945175
-0.185126,-0.21084
-0.295334,-0.240661
0.02785,-0.150885
-0.13606,0.105167
0.0080276,0.00755163
-0.0269859,0.2051
0.102499,-0.117876
-0.183113,0.203045
0.0322338,0.23769
0.100124,-0.0140699
-0.34983,0.0400273
0.322192,0.0664261
-0.0138871,-0.211161
0.0269733,0.157002
-0.0246903,-0.029286
-0.0594515,-0.101774
-0.0784389,-0.031252
-0.046548,-0.00520211
0.13714,0.0414067
0.0528702,-0.0214864
0.0341587,0.170952
-0.0433648,-0.0648688
0.0447089,-0.151105
0.0547647,-0.00866244
0.0955471,0.108771
-0.0347131,0.0448149
0.0486836,0.102294
0.0242558,-0.2128
0.129943,-0.033249
-0.209896,-0.0666425
0.190366,0.182815
-0.0592539,0.0476505
0.0423974,0.0661362
0.055892,-0.00150154
-0.0541371,-0.00401651
-0.0265982,0.0126107
-0.0182877,0.0254091
0.15609,0.0851978
0.287848,0.0508276
-0.027172,0.0329007
0.029036,-0.116468
0.126704,0.128722
-0.0314759,0.0532079
0.00146621,0.0273072
-0.0709537,-0.142905
-0.103031,0.129076
0.0062959,0.133364
0.184423,0.111485
-0.152979,0.0173679
0.255625,0.234873
-0.129178,-0.0313424
0.174983,-0.0753115
0.00955022,0.11057
-0.104468,-0.068947
0.0126194,-0.169497
-0.0706539,0.152427
0.113967,-0.012049
0.0428666,0.196346
0.165026,-0.0109008
0.18381,0.133991
0.070348,0.0243644
0.0486565,-0.113027
0.00396679,0.0160816
0.0679243,-0.129628
-0.302807,-0.0983186
-0.0298845,-0.243425
-0.192399,0.232482
0.385088,0.136264
-0.225104,-0.177105
0.0410806,-0.407776
0.0973106,0.0892501
-0.0581231,0.113245
-0.0761775,-0.126433
0.104128,0.0151514
0.0223154,-0.0558739
-0.125143,-0.155053
0.0517308,0.207566
0.147388,0.0597127
-0.0160338,-0.270768
-0.0437821,0.159615
0.0196369,-0.0427294
-0.0108907,0.0378616
0.216023,0.188291
0.0713837,0.111343
-0.09567,-0.0222812
0.0980282,0.0392502
-0.12103,-0.101831
-0.04959,0.0982582
0.435445,-0.0725109
-0.0518688,0.0904799
0.0597074,0.294128
-0.00214406,-0.125263
-0.0299524,0.145256
0.0967646,0.0919236
-0.180668,-0.000998096
0.184878,0.0537105
-0.0836113,0.315436
-0.144667,0.0731792
-0.307818,-0.117727
0.136186,0.0239151
-0.132817,0.0694421
-0.0571154,0.070749
0.131546,0.204096
-0.209861,-0.0928872
-0.0804201,0.0697669
-0.0676125,-0.00199493
0.254116,-0.0525528
-0.00885045,-0.00353324
0.315501,0.0474883
0.160488,0.0217961
0.210999,0.24945
0.0369617,-0.0672421
0.0358857,0.22166
0.106847,-0.18364
-0.00366599,-0.227035
0.185185,-0.068715
-0.0683682,-0.102133
-0.113601,0.0397803
-0.0660622,-0.153373
0.12181,-0.114876
-0.00716841,0.119828
0.0732044,0.0800846
-0.188273,0.0351654
0.0448042,0.125092
0.128624,-0.370593
-0.30258,0.0644899
0.00802262,0.209268
0.0193945,0.165706
-0.139187,0.214386
0.0252789,-0.00714302
-0.0689409,-0.118341
-0.0607965,-0.0867038
-0.0740578,-0.110006
-0.128017,-0.0862802
0.0108274,-0.196954
-0.0436899,0.037856
-0.0246197,0.0651313
0.00128512,0.0326582
0.056427,0.0579072
0.0358557,0.0148901
0.0230424,0.0977813
-0.0717089,-0.183498
-0.178246,0.0820071
-0.314363,0.149722
0.0587699,0.11008
-0.22888,-0.136246
0.0879872,-0.0515066
0.0140601,0.086643
0.238587,0.190413
0.20408,-0.124303
-0.0143625,0.195819
-0.0476021,-0.162447
-0.0289786,-0.0210595
0.0106396,0.0841833
0.12428,-0.0119795
-0.0630895,0.189021
-0.309774,0.109487
-0.0939613,-0.0988342
-0.196152,-0.00770553
0.187863,-0.201687
-0.129056,0.106754
0.061476,0.107487
0.0205585,0.198623
-0.0935061,-0.0807918
0.104247,0.128783
-0.0454245,0.131684
-0.137699,-0.037381
-0.137852,-0.0687713
0.298688,0.0589382
0.118596,0.328595
-0.0210323,-0.0227967
-0.11511,-0.32434
-0.0666239,0.00188497
-0.103272,-0.0281968
-0.0545218,-0.0733221
-0.106845,-0.186407
0.086288,0.0979526
-0.0455987,0.117452
-0.0343467,0.0756507
-0.0369366,0.263722
0.00913393,0.0670832
-0.127881,0.19826
-0.126568,0.0297291
0.0297791,-0.214256
0.0746502,-0.0598953
-0.0205384,0.212366
-0.0528496,-0.0176608
0.113371,0.137166
-0.103402,-0.241963
-0.0200102,0.0792197
0.0569649,0.0359267
-0.0254782,-0.0120097
-0.0316503,-0.0449958
0.0294561,0.188762
-0.0151619,-0.114025
-0.221275,0.123171
-0.107127,-0.081572
